vct_region,vct_report_date,vct_target_bloom_intensity_num,vct_target_bloom
Main Lake South,2022-10-14,0.0,False
Inland Sea,2022-10-18,0.25,False
Main Lake Central,2022-10-18,0.0,False
Missisquoi Bay,2022-10-18,0.25,False
St. Albans Bay,2022-10-18,0.5,False
Main Lake Central,2022-10-19,0.0,False
Main Lake North,2022-10-19,0.0,False
Main Lake South,2022-10-19,0.25,False
Missisquoi Bay,2022-10-19,0.0,False
Inland Sea,2022-10-20,0.75,False
Main Lake North,2022-10-20,0.5,False
Main Lake Central,2022-10-21,0.5,False
Main Lake South,2022-10-21,0.25,False
Main Lake Central,2022-10-22,0.0,False
Main Lake South,2022-10-22,0.0,False
Inland Sea,2022-10-23,0.0,False
Main Lake Central,2022-10-23,0.0,False
Main Lake North,2022-10-23,0.75,False
Malletts Bay,2022-10-23,0.0,False
Main Lake Central,2022-10-24,0.0,False
Inland Sea,2022-10-25,0.25,False
Missisquoi Bay,2022-10-25,0.0,False
Inland Sea,2022-10-26,0.25,False
Main Lake Central,2022-10-26,0.0,False
Main Lake South,2022-10-26,0.0,False
Inland Sea,2022-10-27,0.25,False
Main Lake Central,2022-10-27,0.75,False
Main Lake North,2022-10-27,0.25,False
Main Lake South,2022-10-27,0.0,False
Main Lake Central,2022-10-28,0.0,False
Main Lake South,2022-10-28,0.0,False
Main Lake Central,2022-10-29,0.5,False
Main Lake Central,2022-10-30,0.25,False
Inland Sea,2022-11-01,0.0,False
Inland Sea,2022-11-02,0.0,False
Main Lake South,2022-11-02,0.0,False
Missisquoi Bay,2022-11-02,0.0,False
Inland Sea,2022-11-03,0.25,False
Main Lake Central,2022-11-03,0.5,False
Main Lake North,2022-11-03,0.0,False
Malletts Bay,2022-11-03,0.0,False
Main Lake Central,2022-11-05,0.0,False
Main Lake South,2022-11-05,0.0,False
Main Lake Central,2022-11-06,0.25,False
Main Lake South,2022-11-09,0.0,False
Inland Sea,2022-11-26,0.5,False
