usgs_report_date,usgs_water_temp_max,usgs_water_temp_min,usgs_water_temp_mean,usgs_conductivity_max,usgs_conductivity_min,usgs_conductivity_mean
2016-01-09,5.142857142857143,4.257142857142857,4.728571428571429,188.42857142857142,177.71428571428572,181.71428571428572
2016-01-10,5.071428571428571,4.185714285714286,4.657142857142857,196.71428571428572,178.85714285714286,185.28571428571428
2016-01-11,5.114285714285714,4.171428571428572,4.671428571428572,202.28571428571428,179.0,186.42857142857142
2016-01-12,5.142857142857143,4.185714285714286,4.7,203.57142857142858,178.71428571428572,186.71428571428572
2016-01-13,5.114285714285714,4.128571428571428,4.642857142857143,204.42857142857142,179.0,187.57142857142858
2016-01-14,5.1571428571428575,4.214285714285714,4.7,203.28571428571428,178.0,186.28571428571428
2016-01-15,4.957142857142857,4.142857142857143,4.528571428571428,205.71428571428572,178.14285714285714,186.85714285714286
2016-01-16,4.828571428571428,3.985714285714286,4.385714285714285,206.0,178.42857142857142,187.14285714285714
2016-01-17,4.642857142857143,3.814285714285714,4.214285714285714,199.0,178.0,184.28571428571428
2016-01-18,4.342857142857143,3.5714285714285716,3.9285714285714284,194.0,178.14285714285714,183.28571428571428
2016-01-19,4.071428571428571,3.3428571428571425,3.6999999999999997,192.28571428571428,177.85714285714286,182.57142857142858
2016-01-20,3.8428571428571425,3.042857142857143,3.414285714285714,189.42857142857142,177.71428571428572,181.14285714285714
2016-01-21,3.5714285714285716,2.7142857142857144,3.1,188.42857142857142,177.0,180.71428571428572
2016-01-22,3.4285714285714284,2.6,2.957142857142857,186.0,176.42857142857142,179.85714285714286
2016-01-23,3.2285714285714286,2.3428571428571425,2.7428571428571433,187.14285714285714,176.0,179.85714285714286
2016-01-24,3.128571428571429,2.2142857142857144,2.6142857142857143,185.85714285714286,175.14285714285714,179.14285714285714
2016-01-25,3.1,2.1714285714285717,2.585714285714286,183.71428571428572,174.57142857142858,178.14285714285714
2016-01-26,3.0571428571428574,2.0428571428571427,2.4714285714285715,186.0,174.57142857142858,178.57142857142858
2016-01-27,2.985714285714286,2.0571428571428574,2.457142857142857,196.14285714285714,177.14285714285714,183.42857142857142
2016-01-28,3.028571428571429,2.2142857142857144,2.585714285714286,201.28571428571428,178.42857142857142,185.42857142857142
2016-01-29,3.0285714285714285,2.2142857142857144,2.614285714285714,203.57142857142858,179.42857142857142,187.0
2016-01-30,2.9285714285714284,2.242857142857143,2.5714285714285716,204.57142857142858,181.0,188.42857142857142
2016-01-31,2.8285714285714287,2.1285714285714286,2.457142857142857,207.42857142857142,182.85714285714286,190.71428571428572
2016-02-01,2.7142857142857144,1.957142857142857,2.2857142857142856,211.42857142857142,183.85714285714286,193.14285714285714
2016-02-02,2.7142857142857144,2.085714285714286,2.3714285714285714,213.14285714285714,184.71428571428572,194.28571428571428
2016-02-03,2.914285714285714,2.357142857142857,2.6142857142857143,203.71428571428572,182.71428571428572,190.14285714285714
2016-02-04,3.0285714285714285,2.5142857142857147,2.742857142857143,216.42857142857142,182.57142857142858,192.28571428571428
2016-02-05,3.185714285714286,2.685714285714286,2.9,218.28571428571428,182.71428571428572,192.0
2016-02-06,3.371428571428571,2.8285714285714283,3.0714285714285716,216.85714285714286,182.42857142857142,191.42857142857142
2016-02-07,3.4857142857142853,2.9428571428571426,3.1857142857142855,217.14285714285714,182.14285714285714,191.0
2016-02-08,3.4857142857142853,3.0,3.2428571428571433,216.28571428571428,182.28571428571428,190.0
2016-02-09,3.3999999999999995,2.9857142857142853,3.1857142857142855,213.42857142857142,182.14285714285714,189.14285714285714
2016-02-10,3.357142857142857,2.9428571428571426,3.1571428571428575,213.14285714285714,181.71428571428572,188.57142857142858
2016-02-11,3.3000000000000003,2.857142857142857,3.085714285714286,196.57142857142858,181.42857142857142,185.28571428571428
2016-02-12,3.157142857142857,2.6,2.914285714285714,194.14285714285714,181.42857142857142,185.57142857142858
2016-02-13,2.8857142857142857,2.314285714285714,2.642857142857143,194.71428571428572,180.85714285714286,185.71428571428572
2016-02-14,2.6142857142857143,1.9285714285714286,2.3000000000000003,194.14285714285714,180.42857142857142,185.28571428571428
2016-02-15,2.5,1.6,2.085714285714286,192.42857142857142,179.28571428571428,184.28571428571428
2016-02-16,2.3285714285714287,1.2714285714285716,1.8571428571428572,191.71428571428572,179.0,183.85714285714286
2016-02-17,1.9714285714285713,0.8857142857142859,1.4857142857142858,200.28571428571428,179.14285714285714,185.14285714285714
2016-02-18,1.6857142857142857,0.5428571428571429,1.1857142857142855,200.14285714285714,179.14285714285714,185.14285714285714
2016-02-19,1.5,0.35714285714285715,0.9857142857142858,200.28571428571428,179.28571428571428,185.0
2016-02-20,1.5,0.2857142857142857,0.9714285714285714,200.0,179.42857142857142,184.57142857142858
2016-02-21,1.5428571428571427,0.32857142857142857,1.0,201.14285714285714,180.0,185.71428571428572
2016-02-22,1.5,0.5142857142857142,1.0714285714285714,201.14285714285714,181.0,186.57142857142858
2016-02-23,1.557142857142857,0.7142857142857143,1.1714285714285713,203.71428571428572,181.57142857142858,188.14285714285714
2016-02-24,1.7571428571428573,0.8714285714285713,1.3714285714285714,197.28571428571428,181.42857142857142,188.14285714285714
2016-02-25,1.7857142857142858,0.9857142857142858,1.4285714285714286,198.42857142857142,181.71428571428572,188.71428571428572
2016-02-26,1.8142857142857143,1.114285714285714,1.4857142857142855,199.28571428571428,182.14285714285714,189.57142857142858
2016-02-27,1.7857142857142858,1.1857142857142857,1.4714285714285715,200.71428571428572,183.57142857142858,191.14285714285714
2016-02-28,1.7714285714285716,1.2857142857142858,1.5571428571428572,201.57142857142858,183.28571428571428,190.85714285714286
2016-02-29,1.742857142857143,1.2714285714285716,1.5285714285714285,204.14285714285714,182.57142857142858,190.85714285714286
2016-03-01,1.7142857142857142,1.2285714285714284,1.5,203.14285714285714,181.57142857142858,189.71428571428572
2016-03-02,1.657142857142857,1.2142857142857142,1.4428571428571428,201.28571428571428,181.14285714285714,188.28571428571428
2016-03-03,1.7,1.2285714285714284,1.4857142857142855,203.42857142857142,180.42857142857142,188.85714285714286
2016-03-04,1.7142857142857142,1.2142857142857142,1.5,201.14285714285714,178.57142857142858,186.28571428571428
2016-03-05,1.8142857142857145,1.3142857142857143,1.5857142857142856,197.42857142857142,176.14285714285714,183.28571428571428
2016-03-06,1.9000000000000001,1.4000000000000001,1.657142857142857,192.0,174.85714285714286,180.71428571428572
2016-03-07,1.9714285714285715,1.4285714285714286,1.7142857142857142,187.85714285714286,174.14285714285714,179.14285714285714
2016-03-08,1.9714285714285715,1.3857142857142857,1.657142857142857,188.14285714285714,174.0,179.0
2016-03-09,1.9857142857142858,1.3714285714285717,1.6428571428571428,187.71428571428572,174.42857142857142,179.28571428571428
2016-03-10,2.1142857142857143,1.4428571428571428,1.742857142857143,184.42857142857142,174.85714285714286,178.14285714285714
2016-03-11,2.2142857142857144,1.6142857142857143,1.8714285714285717,183.71428571428572,175.57142857142858,178.57142857142858
2016-03-12,2.314285714285714,1.6999999999999997,1.9714285714285715,184.85714285714286,176.42857142857142,179.57142857142858
2016-03-13,2.4714285714285715,1.7285714285714284,2.0714285714285716,186.28571428571428,176.71428571428572,180.42857142857142
2016-03-14,2.6285714285714286,1.8571428571428572,2.1999999999999997,186.71428571428572,177.42857142857142,181.14285714285714
2016-03-15,2.7857142857142856,2.0571428571428574,2.4,185.28571428571428,177.42857142857142,180.85714285714286
2016-03-16,3.057142857142857,2.2857142857142856,2.642857142857143,186.42857142857142,177.71428571428572,181.28571428571428
2016-03-17,3.1999999999999997,2.4285714285714284,2.771428571428572,185.14285714285714,177.28571428571428,180.42857142857142
2016-03-18,3.314285714285714,2.5,2.8857142857142857,186.0,177.28571428571428,180.71428571428572
2016-03-19,3.3857142857142857,2.5714285714285716,2.9714285714285715,185.57142857142858,177.0,180.42857142857142
2016-03-20,3.4,2.6714285714285717,3.0285714285714285,185.0,177.28571428571428,180.14285714285714
2016-03-21,3.4,2.6999999999999997,3.042857142857143,185.0,176.85714285714286,179.71428571428572
2016-03-22,3.4285714285714284,2.7285714285714286,3.085714285714286,185.14285714285714,176.71428571428572,180.14285714285714
2016-03-23,3.357142857142857,2.728571428571428,3.0571428571428574,187.85714285714286,176.42857142857142,180.28571428571428
2016-03-24,3.314285714285714,2.757142857142857,3.057142857142857,188.28571428571428,175.71428571428572,179.71428571428572
2016-03-25,3.2571428571428567,2.7142857142857144,2.9714285714285715,186.28571428571428,175.0,178.57142857142858
2016-03-26,3.1999999999999997,2.6714285714285713,2.9142857142857146,191.0,174.57142857142858,179.42857142857142
2016-03-27,3.228571428571428,2.6857142857142855,2.9142857142857146,194.85714285714286,174.57142857142858,182.71428571428572
2016-03-28,3.3428571428571425,2.642857142857143,2.971428571428571,195.28571428571428,174.14285714285714,182.85714285714286
2016-03-29,3.4571428571428564,2.742857142857143,3.1,195.71428571428572,174.85714285714286,183.14285714285714
2016-03-30,3.5,2.8,3.157142857142857,192.0,174.57142857142858,182.42857142857142
2016-03-31,3.585714285714286,2.7857142857142856,3.2,192.42857142857142,175.0,183.14285714285714
2016-04-01,3.8000000000000003,2.9857142857142853,3.414285714285714,196.14285714285714,177.14285714285714,186.14285714285714
2016-04-02,4.071428571428571,3.242857142857143,3.6857142857142855,193.85714285714286,178.0,186.71428571428572
2016-04-03,4.2,3.4285714285714284,3.857142857142857,190.0,177.71428571428572,183.42857142857142
2016-04-04,4.214285714285714,3.557142857142857,3.9142857142857146,190.0,178.71428571428572,184.0
2016-04-05,4.114285714285714,3.5142857142857147,3.8285714285714283,188.42857142857142,178.42857142857142,183.0
2016-04-06,4.128571428571429,3.4714285714285715,3.814285714285714,187.71428571428572,178.0,182.28571428571428
2016-04-07,4.166666666666667,3.5833333333333335,3.883333333333333,187.16666666666666,178.66666666666666,182.83333333333334
2016-04-08,4.12,3.5200000000000005,3.84,184.4,177.0,180.6
2016-04-09,3.9250000000000003,3.3,3.625,181.25,176.25,178.5
2016-04-10,3.7,2.975,3.35,183.75,176.25,178.25
2016-04-11,3.65,2.9,3.3,186.25,175.75,179.5
2016-04-12,3.75,3.025,3.4,191.5,175.5,181.25
2016-04-13,3.825,3.175,3.5250000000000004,195.0,176.75,183.25
2016-04-14,3.9799999999999995,3.2600000000000002,3.62,192.0,177.2,182.4
2016-04-15,4.116666666666666,3.3499999999999996,3.75,190.16666666666666,177.16666666666666,182.0
2016-04-16,4.314285714285714,3.5,3.9142857142857146,189.0,177.0,181.71428571428572
2016-04-17,4.557142857142857,3.7714285714285714,4.171428571428572,187.28571428571428,176.71428571428572,181.42857142857142
2016-04-18,4.728571428571429,4.0,4.342857142857143,184.85714285714286,176.14285714285714,179.71428571428572
2016-04-19,4.985714285714286,4.171428571428572,4.542857142857143,181.57142857142858,175.85714285714286,178.28571428571428
2016-04-20,5.228571428571429,4.371428571428572,4.757142857142857,180.14285714285714,175.85714285714286,177.85714285714286
2016-04-21,5.371428571428571,4.5285714285714285,4.928571428571429,180.28571428571428,174.85714285714286,177.42857142857142
2016-04-22,5.466666666666666,4.65,5.016666666666667,180.16666666666666,174.5,177.0
2016-04-23,5.459999999999999,4.7,5.04,179.8,174.2,176.4
2016-04-24,5.64,4.819999999999999,5.22,180.6,174.4,177.4
2016-04-25,5.74,4.9,5.319999999999999,181.0,175.0,178.0
2016-04-26,5.7,4.86,5.3,181.0,175.2,178.2
2016-04-27,5.6,4.84,5.24,181.4,174.4,178.0
2016-04-28,5.6,4.86,5.220000000000001,182.2,175.0,179.0
2016-04-29,5.583333333333333,4.833333333333333,5.2,182.0,175.16666666666666,179.0
2016-04-30,5.6000000000000005,4.8428571428571425,5.214285714285714,181.85714285714286,175.57142857142858,179.0
2016-05-01,5.542857142857143,4.814285714285715,5.1571428571428575,181.42857142857142,175.71428571428572,178.57142857142858
2016-05-02,5.685714285714286,4.814285714285715,5.214285714285714,182.42857142857142,175.85714285714286,179.0
2016-05-03,5.885714285714286,5.1000000000000005,5.457142857142857,183.57142857142858,176.71428571428572,179.85714285714286
2016-05-04,6.128571428571428,5.271428571428571,5.685714285714285,185.85714285714286,177.71428571428572,181.14285714285714
2016-05-05,6.216666666666666,5.3500000000000005,5.783333333333332,186.0,178.16666666666666,181.16666666666666
2016-05-06,6.5,5.516666666666667,6.05,187.33333333333334,178.5,182.16666666666666
2016-05-07,6.583333333333333,5.566666666666667,6.116666666666667,187.83333333333334,178.16666666666666,182.33333333333334
2016-05-08,7.133333333333333,5.6000000000000005,6.3999999999999995,189.33333333333334,178.16666666666666,183.0
2016-05-09,7.483333333333333,6.033333333333334,6.866666666666667,190.66666666666666,178.83333333333334,184.5
2016-05-10,7.6000000000000005,6.033333333333332,6.933333333333333,190.66666666666666,178.33333333333334,184.16666666666666
2016-05-11,7.833333333333333,6.066666666666666,7.016666666666667,188.16666666666666,177.5,182.83333333333334
2016-05-12,7.771428571428572,6.128571428571428,7.0,187.57142857142858,177.57142857142858,182.57142857142858
2016-05-13,8.0,6.228571428571429,7.042857142857143,188.14285714285714,177.71428571428572,182.14285714285714
2016-05-14,8.485714285714286,6.585714285714286,7.514285714285713,189.71428571428572,178.57142857142858,183.28571428571428
2016-05-15,8.742857142857144,7.142857142857143,7.9,190.57142857142858,179.28571428571428,184.14285714285714
2016-05-16,8.971428571428572,7.442857142857142,8.142857142857142,191.14285714285714,180.14285714285714,184.57142857142858
2016-05-17,9.271428571428572,7.728571428571429,8.414285714285715,192.57142857142858,180.71428571428572,185.28571428571428
2016-05-18,9.5,8.042857142857143,8.685714285714285,193.28571428571428,181.0,185.71428571428572
2016-05-19,9.828571428571427,8.285714285714286,8.971428571428572,193.14285714285714,180.85714285714286,185.57142857142858
2016-05-20,10.014285714285714,8.614285714285714,9.314285714285715,192.14285714285714,180.71428571428572,185.57142857142858
2016-05-21,10.442857142857141,8.814285714285713,9.528571428571428,191.42857142857142,180.42857142857142,185.28571428571428
2016-05-22,10.87142857142857,8.985714285714284,9.857142857142858,192.0,180.42857142857142,185.28571428571428
2016-05-23,11.22857142857143,9.242857142857144,10.171428571428573,191.0,179.85714285714286,184.0
2016-05-24,11.757142857142856,9.642857142857142,10.671428571428573,190.28571428571428,179.85714285714286,183.71428571428572
2016-05-25,12.614285714285716,10.157142857142857,11.285714285714286,190.0,180.14285714285714,183.85714285714286
2016-05-26,13.342857142857143,10.885714285714286,12.028571428571428,190.71428571428572,180.71428571428572,184.42857142857142
2016-05-27,13.942857142857145,11.485714285714284,12.6,191.28571428571428,181.28571428571428,185.0
2016-05-28,14.685714285714285,12.042857142857143,13.27142857142857,191.71428571428572,182.14285714285714,185.14285714285714
2016-05-29,15.22857142857143,12.8,13.914285714285715,191.28571428571428,183.0,185.85714285714286
2016-05-30,15.957142857142856,13.285714285714286,14.528571428571428,195.85714285714286,184.14285714285714,188.28571428571428
2016-05-31,16.742857142857144,14.142857142857142,15.314285714285715,199.0,186.28571428571428,191.28571428571428
2016-06-01,17.242857142857144,14.785714285714286,15.985714285714286,201.57142857142858,187.42857142857142,193.57142857142858
2016-06-02,17.54285714285714,14.87142857142857,16.214285714285715,204.71428571428572,188.71428571428572,195.42857142857142
2016-06-03,18.04285714285714,15.271428571428572,16.67142857142857,206.71428571428572,189.57142857142858,196.57142857142858
2016-06-04,18.014285714285712,15.714285714285714,16.885714285714286,207.14285714285714,189.57142857142858,197.14285714285714
2016-06-05,18.057142857142857,15.814285714285715,16.928571428571427,207.85714285714286,189.14285714285714,196.71428571428572
2016-06-06,17.985714285714284,16.014285714285712,16.985714285714288,204.57142857142858,188.28571428571428,195.0
2016-06-07,17.957142857142856,15.985714285714284,16.942857142857143,204.57142857142858,186.42857142857142,194.71428571428572
2016-06-08,17.785714285714285,16.071428571428573,16.857142857142858,204.85714285714286,186.0,193.57142857142858
2016-06-09,17.97142857142857,16.5,17.114285714285714,204.57142857142858,186.42857142857142,193.85714285714286
2016-06-10,17.842857142857145,16.442857142857143,17.057142857142857,207.42857142857142,187.14285714285714,195.0
2016-06-11,17.514285714285716,15.871428571428572,16.657142857142855,208.71428571428572,187.42857142857142,195.57142857142858
2016-06-12,17.099999999999998,15.27142857142857,16.3,209.42857142857142,187.42857142857142,195.85714285714286
2016-06-13,16.67142857142857,14.942857142857141,15.899999999999997,212.42857142857142,187.71428571428572,196.71428571428572
2016-06-14,16.04285714285714,14.442857142857145,15.357142857142858,214.28571428571428,187.14285714285714,196.14285714285714
2016-06-15,15.785714285714286,13.957142857142856,14.914285714285713,213.14285714285714,186.0,195.0
2016-06-16,15.728571428571428,13.585714285714287,14.671428571428573,212.14285714285714,184.71428571428572,193.42857142857142
2016-06-17,15.857142857142858,13.457142857142857,14.671428571428569,207.71428571428572,183.0,191.0
2016-06-18,16.314285714285713,13.757142857142856,14.971428571428573,206.42857142857142,182.0,189.71428571428572
2016-06-19,16.9,14.257142857142856,15.4,204.57142857142858,182.14285714285714,189.28571428571428
2016-06-20,17.714285714285715,14.799999999999999,16.142857142857142,203.42857142857142,183.0,190.0
2016-06-21,18.6,15.557142857142855,16.95714285714286,200.71428571428572,184.0,189.57142857142858
2016-06-22,19.157142857142855,16.400000000000002,17.742857142857144,202.71428571428572,185.28571428571428,191.0
2016-06-23,19.457142857142856,17.02857142857143,18.257142857142856,203.71428571428572,184.85714285714286,191.28571428571428
2016-06-24,19.785714285714285,17.7,18.74285714285714,204.28571428571428,185.71428571428572,192.0
2016-06-25,20.057142857142853,18.32857142857143,19.228571428571428,206.57142857142858,186.57142857142858,193.57142857142858
2016-06-26,20.3,18.771428571428572,19.557142857142857,210.28571428571428,187.71428571428572,195.42857142857142
2016-06-27,20.514285714285712,18.97142857142857,19.685714285714283,209.28571428571428,187.71428571428572,195.42857142857142
2016-06-28,20.557142857142857,19.17142857142857,19.82857142857143,213.28571428571428,187.71428571428572,196.42857142857142
2016-06-29,20.599999999999998,19.1,19.857142857142858,216.57142857142858,187.85714285714286,196.85714285714286
2016-06-30,20.514285714285712,19.071428571428573,19.785714285714285,214.71428571428572,188.42857142857142,196.71428571428572
2016-07-01,20.62857142857143,19.0,19.75714285714286,219.57142857142858,188.85714285714286,198.28571428571428
2016-07-02,20.67142857142857,19.071428571428573,19.828571428571426,220.14285714285714,189.0,198.0
2016-07-03,20.62857142857143,19.271428571428572,19.914285714285715,218.57142857142858,188.42857142857142,197.0
2016-07-04,20.571428571428573,19.38571428571429,19.928571428571427,218.42857142857142,188.28571428571428,196.42857142857142
2016-07-05,20.714285714285715,19.428571428571427,20.0,215.28571428571428,188.57142857142858,195.71428571428572
2016-07-06,20.928571428571427,19.714285714285715,20.214285714285715,210.85714285714286,188.14285714285714,195.14285714285714
2016-07-07,21.428571428571427,20.114285714285717,20.685714285714283,215.0,188.71428571428572,196.28571428571428
2016-07-08,21.785714285714285,20.585714285714285,21.17142857142857,215.0,189.85714285714286,197.42857142857142
2016-07-09,22.142857142857142,20.871428571428574,21.400000000000002,242.0,191.71428571428572,202.0
2016-07-10,22.25714285714286,20.97142857142857,21.514285714285712,243.0,191.57142857142858,202.28571428571428
2016-07-11,22.25714285714286,20.971428571428568,21.571428571428573,245.42857142857142,186.57142857142858,202.57142857142858
2016-07-12,22.314285714285713,20.785714285714285,21.485714285714284,251.0,186.42857142857142,202.57142857142858
2016-07-13,22.3,20.714285714285715,21.471428571428568,253.42857142857142,186.71428571428572,203.42857142857142
2016-07-14,22.285714285714285,20.728571428571428,21.428571428571427,251.0,186.14285714285714,203.0
2016-07-15,22.22857142857143,20.714285714285715,21.37142857142857,249.28571428571428,181.42857142857142,202.0
2016-07-16,22.24285714285714,20.8,21.485714285714288,221.14285714285714,179.28571428571428,198.0
2016-07-17,22.485714285714284,20.942857142857143,21.714285714285715,221.14285714285714,180.14285714285714,198.85714285714286
2016-07-18,22.785714285714285,21.12857142857143,21.885714285714283,219.42857142857142,185.14285714285714,199.14285714285714
2016-07-19,22.857142857142858,21.5,22.128571428571426,214.14285714285714,186.28571428571428,199.85714285714286
2016-07-20,22.871428571428574,21.514285714285712,22.11428571428571,215.0,186.28571428571428,200.28571428571428
2016-07-21,22.828571428571426,21.357142857142858,21.985714285714288,215.0,187.42857142857142,201.0
2016-07-22,22.8,21.271428571428572,21.942857142857143,215.28571428571428,191.42857142857142,201.42857142857142
2016-07-23,22.771428571428572,21.3,21.957142857142856,218.14285714285714,193.28571428571428,202.42857142857142
2016-07-24,22.771428571428576,21.328571428571426,21.928571428571427,218.57142857142858,190.14285714285714,200.85714285714286
2016-07-25,22.657142857142862,21.385714285714283,21.942857142857143,216.71428571428572,188.57142857142858,199.57142857142858
2016-07-26,22.62857142857143,21.32857142857143,21.9,214.28571428571428,187.28571428571428,198.28571428571428
2016-07-27,22.74285714285714,21.557142857142857,22.071428571428573,211.57142857142858,187.42857142857142,197.85714285714286
2016-07-28,22.942857142857147,21.842857142857145,22.357142857142858,212.42857142857142,187.57142857142858,198.0
2016-07-29,23.157142857142855,22.128571428571426,22.614285714285717,211.14285714285714,187.14285714285714,196.85714285714286
2016-07-30,23.2,22.157142857142862,22.7,209.14285714285714,185.42857142857142,195.71428571428572
2016-07-31,23.185714285714287,22.1,22.657142857142855,209.85714285714286,187.57142857142858,196.42857142857142
2016-08-01,23.342857142857145,21.98571428571429,22.62857142857143,212.85714285714286,188.28571428571428,196.57142857142858
2016-08-02,23.514285714285716,22.214285714285715,22.857142857142858,213.14285714285714,188.14285714285714,196.14285714285714
2016-08-03,23.714285714285715,22.285714285714285,22.97142857142857,212.57142857142858,188.14285714285714,195.85714285714286
2016-08-04,23.857142857142858,22.414285714285715,23.085714285714285,212.57142857142858,187.71428571428572,195.42857142857142
2016-08-05,23.928571428571427,22.514285714285716,23.142857142857142,211.28571428571428,187.71428571428572,195.28571428571428
2016-08-06,24.12857142857143,22.785714285714285,23.342857142857145,210.57142857142858,188.71428571428572,195.42857142857142
2016-08-07,24.414285714285715,23.17142857142857,23.685714285714287,209.28571428571428,189.14285714285714,195.28571428571428
2016-08-08,24.557142857142857,23.61428571428571,24.0,206.85714285714286,190.0,195.71428571428572
2016-08-09,24.657142857142862,23.62857142857143,24.042857142857144,207.14285714285714,190.71428571428572,196.28571428571428
2016-08-10,24.714285714285715,23.771428571428572,24.17142857142857,206.57142857142858,190.57142857142858,195.85714285714286
2016-08-11,24.728571428571428,23.885714285714283,24.25714285714286,204.85714285714286,190.57142857142858,195.42857142857142
2016-08-12,24.771428571428572,23.928571428571427,24.3,204.85714285714286,190.0,195.0
2016-08-13,24.75714285714286,23.985714285714284,24.328571428571426,204.14285714285714,189.14285714285714,194.57142857142858
2016-08-14,24.7,23.88571428571429,24.214285714285715,205.42857142857142,186.71428571428572,194.28571428571428
2016-08-15,24.671428571428574,23.82857142857143,24.185714285714287,205.42857142857142,186.71428571428572,194.28571428571428
2016-08-16,24.67142857142857,23.885714285714283,24.199999999999996,206.42857142857142,186.57142857142858,194.71428571428572
2016-08-17,24.542857142857144,23.771428571428572,24.085714285714285,208.57142857142858,182.28571428571428,194.71428571428572
2016-08-18,24.385714285714283,23.642857142857142,23.942857142857143,210.57142857142858,177.42857142857142,194.42857142857142
2016-08-19,24.242857142857144,23.514285714285712,23.8,210.28571428571428,178.0,194.85714285714286
2016-08-20,24.185714285714283,23.414285714285715,23.714285714285715,212.42857142857142,178.85714285714286,195.85714285714286
2016-08-21,24.12857142857143,23.37142857142857,23.714285714285715,210.85714285714286,181.0,196.57142857142858
2016-08-22,24.057142857142853,23.385714285714283,23.685714285714283,213.28571428571428,180.42857142857142,196.71428571428572
2016-08-23,23.97142857142857,23.2,23.557142857142853,213.57142857142858,180.85714285714286,197.14285714285714
2016-08-24,23.842857142857145,23.057142857142857,23.428571428571427,211.0,186.0,197.28571428571428
2016-08-25,23.814285714285717,22.942857142857147,23.357142857142858,208.42857142857142,190.71428571428572,197.28571428571428
2016-08-26,23.699999999999996,22.885714285714283,23.271428571428572,208.0,190.42857142857142,196.85714285714286
2016-08-27,23.671428571428574,22.771428571428572,23.171428571428574,205.85714285714286,189.57142857142858,195.42857142857142
2016-08-28,23.599999999999998,22.714285714285715,23.099999999999998,206.0,189.14285714285714,195.71428571428572
2016-08-29,23.5,22.542857142857144,22.97142857142857,202.85714285714286,189.0,195.14285714285714
2016-08-30,23.442857142857143,22.52857142857143,22.97142857142857,200.85714285714286,188.0,193.85714285714286
2016-08-31,23.457142857142856,22.54285714285714,22.97142857142857,200.14285714285714,187.14285714285714,193.28571428571428
2016-09-01,23.357142857142858,22.571428571428573,22.957142857142856,213.42857142857142,186.71428571428572,193.42857142857142
2016-09-02,23.328571428571426,22.514285714285712,22.914285714285715,214.28571428571428,185.71428571428572,192.85714285714286
2016-09-03,23.11428571428571,22.385714285714283,22.77142857142857,213.14285714285714,185.57142857142858,192.42857142857142
2016-09-04,22.928571428571427,22.2,22.58571428571429,212.85714285714286,186.14285714285714,191.28571428571428
2016-09-05,22.842857142857145,22.099999999999998,22.485714285714288,215.14285714285714,186.57142857142858,191.85714285714286
2016-09-06,22.82857142857143,22.071428571428573,22.442857142857143,215.71428571428572,186.85714285714286,191.85714285714286
2016-09-07,22.82857142857143,22.071428571428573,22.457142857142856,216.14285714285714,187.28571428571428,192.0
2016-09-08,22.97142857142857,22.057142857142857,22.485714285714284,204.57142857142858,187.14285714285714,191.71428571428572
2016-09-09,23.057142857142857,22.185714285714287,22.614285714285717,206.28571428571428,187.85714285714286,192.28571428571428
2016-09-10,23.25714285714286,22.371428571428574,22.8,206.57142857142858,187.42857142857142,192.14285714285714
2016-09-11,23.428571428571427,22.557142857142853,22.98571428571429,204.14285714285714,186.57142857142858,191.42857142857142
2016-09-12,23.542857142857144,22.685714285714287,23.12857142857143,202.42857142857142,182.71428571428572,190.85714285714286
2016-09-13,23.52857142857143,22.685714285714287,23.114285714285717,201.42857142857142,182.0,190.71428571428572
2016-09-14,23.5,22.685714285714283,23.1,201.71428571428572,181.42857142857142,190.42857142857142
2016-09-15,23.300000000000004,22.58571428571429,22.985714285714288,200.57142857142858,181.42857142857142,190.42857142857142
2016-09-16,23.042857142857144,22.271428571428572,22.685714285714283,197.71428571428572,181.57142857142858,190.0
2016-09-17,22.74285714285714,21.91428571428571,22.357142857142858,197.28571428571428,181.71428571428572,190.0
2016-09-18,22.428571428571427,21.614285714285717,22.04285714285714,197.14285714285714,182.0,190.0
2016-09-19,22.142857142857142,21.357142857142858,21.75714285714286,199.14285714285714,185.42857142857142,190.28571428571428
2016-09-20,21.957142857142856,21.228571428571428,21.585714285714285,199.0,186.0,190.14285714285714
2016-09-21,21.87142857142857,21.12857142857143,21.47142857142857,198.57142857142858,185.85714285714286,190.14285714285714
2016-09-22,21.814285714285713,21.071428571428573,21.400000000000002,198.71428571428572,186.0,190.14285714285714
2016-09-23,21.842857142857145,21.114285714285717,21.442857142857147,199.71428571428572,186.14285714285714,190.42857142857142
2016-09-24,21.82857142857143,21.071428571428573,21.428571428571427,206.28571428571428,184.28571428571428,190.57142857142858
2016-09-25,21.714285714285715,20.928571428571427,21.3,208.57142857142858,184.57142857142858,191.42857142857142
2016-09-26,21.485714285714288,20.685714285714283,21.071428571428573,206.85714285714286,185.14285714285714,191.71428571428572
2016-09-27,21.1,20.3,20.685714285714283,209.28571428571428,184.85714285714286,192.14285714285714
2016-09-28,20.685714285714287,19.87142857142857,20.271428571428572,210.28571428571428,185.0,192.28571428571428
2016-09-29,20.342857142857145,19.514285714285712,19.914285714285715,210.0,184.71428571428572,192.0
2016-09-30,19.97142857142857,19.142857142857142,19.557142857142857,210.0,184.42857142857142,191.57142857142858
2016-10-01,19.599999999999998,18.885714285714283,19.228571428571428,203.28571428571428,186.71428571428572,191.57142857142858
2016-10-02,19.32857142857143,18.67142857142857,18.985714285714288,201.71428571428572,186.57142857142858,191.0
